"Format","AiM CSV File"
"Session","45.504°N, 75.544°W"
"Vehicle","GGR26"
"Racer","Faran"
"Championship","My Balls"
"Comment","Faran with aero warmups"
"Date","Friday, May 8, 2026"
"Time","3:59 PM"
"Sample Rate","20"
"Duration","166.995"
"Segment","Session"
"Beacon Markers","49.732","76.12","102.344","128.428","154.683","166.995"
"Segment Times","0:49.732","0:26.388","0:26.224","0:26.084","0:26.255","0:12.312"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","External Voltage","Steering Angle","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Brake Bias","ECU RPM","EX TEMP 2","EX TEMP 1","ECU WH SP FL","ECU WH SP RL","ECU WH SP RR","ECU WH SP FR","ECU ECT","ECU EXH T","ECU IAT","ECU FUEL T","ECU OIL P","BRK PRESS F","BRK PRESS R","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA","LAUNCH STATE","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","C","V","deg","mm","mm","mm","mm","gear","g","g","g","deg/s","deg/s","deg/s","%","%","rpm","C","C","km/h","km/h","km/h","km/h","C","C","C","C","bar","bar","bar","bar","bar","%","V","lambda","#","m"

"2.450","0.1201","10","0.0000","0.0000","-23.6460","-115.1121","0.0000","5.5903","2287.3001","0.6577","10000.0000","45.50449440","-75.54466977","17.7969","12.2938","856.5000","40.9516","14.7316","32.5000","40.4688","1.0000","0.0207","-0.0329","-0.9778","-0.5251","0.3168","0.0987","100.0000","133.3333","1516.7556","6553.5000","45.7850","0.0000","0.0000","0.0000","0.0000","40.0000","45.7900","15.7689","43.0000","65.5350","0.0400","-0.0157","3.2089","0.9608","3.7000","11.8020","2.5500","0.0000","0.0520"
"2.500","0.1424","10","0.0000","0.0000","-27.6835","-90.4016","0.0000","5.5884","2282.3000","0.6757","10000.0000","45.50449435","-75.54466991","17.7969","12.2987","856.5000","40.9688","14.7566","32.5000","40.4688","1.0000","0.0396","-0.0389","-0.9887","-0.5015","0.3157","0.0772","100.0000","159.8706","1412.1555","6553.5000","46.1760","0.0000","0.0000","0.0000","0.0000","40.0000","46.1840","15.8000","43.0000","65.5350","0.0400","-0.0200","3.2181","0.9679","3.7000","11.8480","2.5500","0.0000","0.0538"
"2.550","0.1638","10","0.0000","0.0000","-26.8766","-63.6582","0.0000","5.5847","2277.2999","0.6840","10000.0000","45.50449432","-75.54467004","17.7969","12.3037","856.2750","40.9516","14.7336","32.5000","40.4688","1.0000","0.0440","-0.0269","-0.9986","-0.4811","0.3295","0.0425","100.0000","192.2330","1171.6000","6553.5000","46.5760","0.0000","0.0000","0.0000","0.0000","40.0000","46.5840","15.8000","43.0000","65.5350","0.0400","-0.0200","3.2351","0.9812","3.7000","11.8980","2.5500","0.0000","0.0559"
"2.600","0.1844","10","0.0000","0.0000","-21.9431","-35.1831","0.0000","5.5793","2272.3000","0.6840","10000.0000","45.50449431","-75.54467016","17.7969","12.3086","856.5250","40.9375","14.7488","32.5000","40.4703","1.0000","0.0229","-0.0137","-1.0047","-0.4702","0.3315","0.0199","100.0000","200.0000","1066.5111","6553.5000","46.4120","0.0000","0.0000","0.0000","0.0000","40.0000","46.4080","15.8000","43.0000","65.5350","0.0400","-0.0177","3.2404","0.9920","3.7356","11.8520","2.5500","0.0000","0.0583"
"2.650","0.2074","10","0.0000","0.0000","-20.0028","-60.4761","0.0000","5.5739","2267.2999","0.6840","10000.0000","45.50449426","-75.54467029","17.7969","12.3136","856.5000","40.9516","14.7379","32.5000","40.4688","1.0000","-0.0075","-0.0223","-1.0062","-0.4617","0.3160","0.0137","100.0000","200.0000","1037.6222","6553.5000","46.2120","0.0000","0.0000","0.0000","0.0000","40.0000","46.2080","15.8000","43.0000","65.5350","0.0400","-0.0121","3.2294","1.0015","3.7911","11.8020","2.5500","0.0000","0.0611"
"2.700","0.2326","10","0.0000","0.0000","-20.6123","-131.5716","0.0000","5.5684","2262.3000","0.6840","10000.0000","45.50449418","-75.54467043","17.7969","12.3186","856.0250","40.9391","14.7266","32.5000","40.4984","1.0000","-0.0243","-0.0254","-1.0139","-0.4414","0.3076","0.0123","100.0000","173.0497","1084.8000","6553.5000","46.4350","0.0000","0.0000","0.0000","0.0000","40.0000","46.4400","15.7533","43.0000","65.5350","0.0400","-0.0100","3.2238","0.9904","3.8000","11.8000","2.5500","0.0000","0.0642"
"2.750","0.2382","10","0.0000","0.0000","-19.3223","-121.7146","0.0000","5.5687","2257.2999","0.6840","10000.0000","45.50449415","-75.54467057","17.7969","12.3235","856.5000","40.9375","14.7309","32.5000","40.4828","1.0000","-0.0268","-0.0268","-1.0211","-0.4208","0.3081","0.0047","100.0000","137.5887","1148.6888","6553.5000","46.6850","0.0000","0.0000","0.0000","0.0000","40.0000","46.6900","15.7000","43.0000","65.5350","0.0400","-0.0100","3.2258","0.9759","3.8156","11.8000","2.5500","0.0000","0.0675"
"2.800","0.2270","10","0.0000","0.0000","-16.4141","-42.8981","0.0000","5.5739","2252.3000","0.6840","10000.0000","45.50449417","-75.54467071","17.7969","12.3285","856.5000","40.9375","14.7348","32.4703","40.4391","1.0000","-0.0197","-0.0258","-1.0169","-0.4257","0.3117","-0.0100","100.0000","133.3333","1265.9111","6553.5000","47.0290","0.0000","0.0000","0.0000","0.0000","40.0000","47.0360","15.7000","43.0000","65.5350","0.0400","-0.0146","3.2173","0.9743","4.2044","11.8000","2.5500","0.0000","0.0707"
"2.850","0.1984","10","0.0000","0.0000","-18.8222","-42.1376","0.0000","5.5734","2247.2999","0.6743","10000.0000","45.50449413","-75.54467085","17.7969","12.3334","856.2750","40.9375","14.7316","32.5000","40.4688","1.0000","-0.0245","-0.0253","-1.0166","-0.4593","0.3102","-0.0137","100.0000","133.3333","1338.6000","6553.5000","47.3790","0.0000","0.0000","0.0000","0.0000","40.0000","47.3860","15.7000","43.0000","65.5350","0.0400","-0.0200","3.1943","0.9774","4.5667","11.8000","2.5500","0.0000","0.0736"
"2.900","0.1548","10","0.0000","0.0000","-25.7590","-107.8692","0.0000","5.5679","2242.3000","0.6563","10000.0000","45.50449406","-75.54467099","17.7969","12.3384","856.5000","40.9391","14.7414","32.5000","40.4688","1.0000","-0.0149","-0.0230","-1.0174","-0.5030","0.3081","-0.0034","100.0000","133.3333","1270.2667","6553.5000","47.7290","0.0000","0.0000","0.0000","0.0000","40.0000","47.7360","15.7000","43.0000","65.5350","0.0400","-0.0200","3.1961","0.9957","4.8444","11.8480","2.5500","0.0000","0.0760"
"2.950","0.1334","10","0.0000","0.0000","-32.9252","-136.4690","0.0000","5.5643","2237.2999","0.6383","10000.0000","45.50449400","-75.54467113","17.7969","12.3433","856.2750","40.9375","14.7422","32.5000","40.4688","1.0000","-0.0164","-0.0264","-1.0251","-0.5353","0.3071","0.0274","100.0000","160.2447","1254.2444","6553.5000","48.0790","0.0000","0.0000","0.0000","0.0000","40.0000","48.0860","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2321","1.0040","5.0733","11.8980","2.5500","0.0000","0.0780"
"3.000","0.1309","10","0.0000","0.0000","-40.2870","-133.4379","0.0000","5.5624","2232.3000","0.6203","10000.0000","45.50449395","-75.54467127","17.7969","12.3483","856.5000","40.9391","14.7332","32.5000","40.4984","1.0000","-0.0234","-0.0355","-1.0230","-0.5434","0.3007","0.0719","100.0000","190.8257","1304.8000","6553.5000","48.4290","0.0000","0.0000","0.0000","0.0000","40.0000","48.4360","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2509","0.9996","5.2400","11.9000","2.5500","0.0000","0.0798"
"3.050","0.1348","10","0.0000","0.0000","-39.7223","-92.0499","0.0000","5.5605","2227.2999","0.6120","10000.0000","45.50449390","-75.54467141","17.7969","12.3532","856.2250","40.9688","14.7316","32.5000","40.4688","1.0000","-0.0105","-0.0266","-1.0153","-0.5402","0.2927","0.0913","100.0000","200.0000","1257.9333","6553.5000","48.7790","0.0000","0.0000","0.0000","0.0000","40.0000","48.7860","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2459","0.9905","5.4067","11.9000","2.5500","0.0000","0.0817"
"3.100","0.1441","10","0.0000","0.0000","-32.4053","-17.9874","0.0000","5.5585","2222.3001","0.6120","10000.0000","45.50449386","-75.54467155","17.7969","12.3582","856.0250","40.9391","14.7191","32.5000","40.4688","1.0000","0.0010","-0.0190","-1.0092","-0.5371","0.2890","0.0905","100.0000","200.0000","1156.2667","6553.5000","49.1760","0.0000","0.0000","0.0000","0.0000","40.0000","49.1840","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2434","0.9789","5.5733","11.9000","2.5500","0.0000","0.0836"
"3.150","0.1434","10","0.0000","0.0000","-30.0462","-17.0500","0.0000","5.5566","2220.0000","0.6217","10000.0000","45.50449381","-75.54467169","17.7969","12.3631","856.5000","40.9375","14.7457","32.5000","40.4688","1.0000","0.0122","-0.0179","-0.9958","-0.5342","0.2970","0.1028","100.0000","200.0000","1421.8667","6553.5000","49.5760","0.0000","0.0000","0.0000","0.0000","40.0000","49.5840","15.7000","43.0000","65.5350","0.0400","-0.0166","3.2444","0.9649","5.6000","11.9000","2.5500","0.0000","0.0857"
"3.200","0.1341","10","0.0000","0.0000","-31.9105","-78.4044","0.0000","5.5547","2220.0000","0.6397","10000.0000","45.50449376","-75.54467183","17.7969","12.3681","856.5000","40.9391","14.7414","32.4984","40.4969","1.0000","0.0026","-0.0154","-0.9933","-0.5431","0.2884","0.1303","100.0000","200.0000","1739.9556","6553.5000","50.3520","0.0000","0.0000","0.0000","0.0000","40.0000","50.3680","15.7000","43.0000","65.5350","0.0400","-0.0110","3.2366","0.9512","5.6022","11.9000","2.5500","0.0000","0.0876"
"3.250","0.1382","10","0.0000","0.0000","-31.3152","-93.5466","0.0000","5.5505","2217.2999","0.6480","10000.0000","45.50449374","-75.54467200","17.7969","12.3730","856.0000","40.9688","14.7352","32.5000","40.4688","1.0000","-0.0078","-0.0286","-0.9907","-0.5601","0.2749","0.1429","100.0000","142.6667","1638.8445","6553.5000","51.1520","0.0000","0.0000","0.0000","0.0000","40.0000","51.1680","15.7000","43.0000","65.5350","0.0400","-0.0100","3.2166","0.9550","5.6578","11.9000","2.5500","0.0000","0.0895"
"3.300","0.1538","10","0.0000","0.0000","-28.6247","-69.3228","0.0000","5.5443","2212.3001","0.6480","10000.0000","45.50449373","-75.54467218","17.7969","12.3771","856.9750","40.9391","14.7340","32.5000","40.4688","1.0000","0.0082","-0.0236","-1.0091","-0.5588","0.2677","0.1224","100.0000","133.3333","1565.0667","6553.5000","51.8110","0.0000","0.0000","0.0000","0.0000","40.0000","51.8240","15.7000","43.0000","65.5350","0.0400","-0.0100","3.1790","0.9568","5.7400","11.9480","2.5500","0.0000","0.0915"
"3.350","0.1576","10","0.0000","0.0000","-28.9629","-15.6735","0.0000","5.5433","2207.2999","0.6480","10000.0000","45.50449371","-75.54467228","17.7969","12.3797","856.5000","40.9688","14.7230","32.5000","40.5000","1.0000","0.0159","-0.0105","-1.0270","-0.5442","0.2739","0.1021","100.0000","133.3333","1577.8445","6553.5000","52.4610","0.0000","0.0000","0.0000","0.0000","40.0000","52.4740","15.7000","43.0000","65.5350","0.0400","-0.0100","3.1170","0.9518","5.9067","11.9980","2.5500","0.0000","0.0937"
"3.400","0.1513","10","0.0000","0.0000","-31.8810","63.0419","0.0000","5.5467","2202.3001","0.6480","10000.0000","45.50449368","-75.54467229","17.7969","12.3824","856.5000","40.9688","14.7262","32.5000","40.4688","1.0000","0.0238","-0.0205","-1.0155","-0.5396","0.2871","0.0974","100.0000","133.3333","1445.1777","6553.5000","52.7350","0.0000","0.0000","0.0000","0.0000","40.0000","52.7400","15.7000","43.0000","65.5350","0.0400","-0.0112","3.1123","0.9546","6.0733","11.9520","2.5500","0.0000","0.0958"
"3.450","0.1434","10","0.0000","0.0000","-32.2897","110.7320","0.0000","5.5472","2197.3000","0.6383","10000.0000","45.50449364","-75.54467238","17.7969","12.3851","856.5000","40.9688","14.7344","32.5000","40.4688","1.0000","0.0277","-0.0141","-1.0111","-0.5285","0.3011","0.0993","100.0000","133.3333","1127.4000","6553.5000","52.9850","0.0000","0.0000","0.0000","0.0000","40.0000","52.9900","15.7000","43.0000","65.5350","0.0400","-0.0168","3.1868","0.9674","6.2400","11.9020","2.5500","0.0000","0.0979"
"3.500","0.1341","10","0.0000","0.0000","-30.5606","131.9931","0.0000","5.5453","2192.3001","0.6203","10000.0000","45.50449359","-75.54467252","17.7969","12.3877","856.0250","40.9391","14.7414","32.5000","40.4688","1.0000","0.0062","0.0005","-1.0153","-0.5086","0.3119","0.0953","100.0000","133.3333","1048.5555","6553.5000","52.8590","0.0000","0.0000","0.0000","0.0000","40.0000","52.8560","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2304","0.9844","6.3711","11.9000","2.5500","0.0000","0.0998"
"3.550","0.1270","10","0.0000","0.0000","-31.2614","82.2086","0.0000","5.5453","2190.0001","0.6412","10000.0000","45.50449356","-75.54467265","17.7969","12.3904","856.5000","40.9688","14.7402","32.4859","40.4688","1.0000","-0.0162","-0.0093","-1.0140","-0.4964","0.3017","0.0911","100.0000","180.0000","1104.1111","6553.5000","52.7090","0.0000","0.0000","0.0000","0.0000","40.0000","52.7060","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2314","1.0039","6.4822","11.9000","2.5500","0.0000","0.1016"
"3.600","0.1218","10","0.0000","0.0000","-34.0320","-28.0961","0.0000","5.5469","2190.0001","0.6952","10000.0000","45.50449355","-75.54467279","17.7969","12.3931","856.0250","40.9688","14.7262","32.4703","40.4703","1.0000","-0.0169","-0.0237","-1.0133","-0.4784","0.2743","0.0822","100.0000","200.0000","1190.9333","6553.5000","53.0760","0.0000","0.0000","0.0000","0.0000","40.0000","53.0840","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2339","1.0023","6.5000","11.9000","2.5500","0.0000","0.1033"
"3.650","0.1089","10","0.0000","0.0000","-38.1248","-95.7943","0.0000","5.5466","2187.3000","0.6908","10000.0000","45.50449352","-75.54467293","17.7969","12.3957","856.5000","40.9688","14.7223","32.4828","40.4859","1.0000","0.0051","-0.0289","-0.9950","-0.4471","0.2467","0.0833","100.0000","200.0000","1279.2000","6553.5000","53.4760","0.0000","0.0000","0.0000","0.0000","40.0000","53.4840","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2384","0.9965","6.5022","11.9000","2.5500","0.0000","0.1049"
"3.700","0.0894","10","0.0000","0.0000","-43.3437","-127.1981","0.0000","5.5447","2182.3001","0.6368","10000.0000","45.50449347","-75.54467307","17.7969","12.3984","856.5000","40.9688","14.7191","32.4703","40.4688","1.0000","0.0233","-0.0171","-0.9913","-0.4044","0.2349","0.1016","100.0000","200.0000","1259.2000","6553.5000","53.9700","0.0000","0.0000","0.0000","0.0000","40.0000","53.9800","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2341","0.9849","6.5578","11.9000","2.5500","0.0000","0.1063"
"3.750","0.1000","10","0.0000","0.0000","-40.2782","-95.0555","0.0000","5.5429","2177.3000","0.6217","10000.0000","45.50449346","-75.54467321","17.7969","12.4011","856.5000","40.9516","14.7336","32.5000","40.4688","1.0000","0.0077","-0.0173","-1.0058","-0.3835","0.2609","0.1020","100.0000","200.0000","1246.6666","6553.5000","54.4700","0.0000","0.0000","0.0000","0.0000","40.0000","54.4800","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2176","0.9749","6.6133","11.9000","2.5500","0.0000","0.1076"
"3.800","0.1361","10","0.0000","0.0000","-30.1555","-8.7807","0.0000","5.5411","2172.3001","0.6397","10000.0000","45.50449347","-75.54467333","17.7969","12.4037","856.5000","40.9688","14.7344","32.4984","40.4688","1.0000","-0.0081","-0.0251","-1.0106","-0.4058","0.2972","0.0933","100.0000","200.0000","1257.7778","6553.5000","54.8290","0.0000","0.0000","0.0000","0.0000","40.0000","54.8360","15.7000","43.0000","65.5350","0.0400","-0.0200","3.2088","0.9705","6.6689","11.9000","2.5500","0.0000","0.1092"
"3.850","0.1422","10","0.0000","0.0000","-31.3194","-18.8272","0.0000","5.5374","2170.0001","0.6383","10000.0000","45.50449344","-75.54467346","17.7969","12.4064","856.2250","40.9859","14.7145","32.4828","40.4688","1.0000","-0.0141","-0.0283","-1.0094","-0.4443","0.3211","0.0913","100.0000","200.0000","1247.3778","6553.5000","55.1790","0.0000","0.0000","0.0000","0.0000","40.0000","55.1860","15.7000","43.0000","65.5350","0.0400","-0.0188","3.2108","0.9788","6.7978","11.9000","2.5500","0.0000","0.1111"
"3.900","0.1228","10","0.0000","0.0000","-42.0978","-110.9253","0.0000","5.5319","2170.0001","0.6203","10000.0000","45.50449336","-75.54467360","17.7969","12.4091","856.5000","40.9391","14.7195","32.4703","40.4984","1.0000","0.0082","-0.0298","-1.0017","-0.4802","0.3328","0.0823","100.0000","200.0000","1209.6000","6553.5000","55.6230","0.0000","0.0000","0.0000","0.0000","40.0000","55.6320","15.7000","43.0000","65.5350","0.0400","-0.0132","3.2189","1.0032","7.0200","11.9480","2.5500","0.0000","0.1130"
"3.950","0.1232","10","0.0000","0.0000","-42.1914","-107.5600","0.0000","5.5284","2167.3000","0.6217","10000.0000","45.50449333","-75.54467373","17.7969","12.4117","856.2750","40.9688","14.7266","32.4828","40.4859","1.0000","0.0270","-0.0247","-0.9959","-0.5194","0.3283","0.0760","100.0000","141.3333","1292.0000","6553.5000","56.0730","0.0000","0.0000","0.0000","0.0000","40.0000","56.0820","15.6644","43.0000","65.5350","0.0400","-0.0100","3.2354","1.0017","7.2067","11.9980","2.5500","0.0000","0.1147"
"4.000","0.1405","10","0.0000","0.0000","-33.1832","-22.8741","0.0000","5.5266","2162.3001","0.6397","10000.0000","45.50449335","-75.54467386","17.7969","12.4144","856.5000","40.9688","14.7191","32.5000","40.4703","1.0000","0.0189","-0.0246","-0.9907","-0.5703","0.3086","0.0598","100.0000","133.3333","1442.0000","6553.5000","56.3350","0.0000","0.0000","0.0000","0.0000","40.0000","56.3400","15.6089","43.0000","65.5350","0.0400","-0.0100","3.2366","0.9856","7.3733","11.9520","2.5500","0.0000","0.1165"
"4.050","0.1322","10","0.0000","0.0000","-34.8895","30.9361","0.0000","5.5266","2157.3000","0.6091","10000.0000","45.50449331","-75.54467400","17.7969","12.4171","856.5000","40.9688","14.7117","32.5000","40.5000","1.0000","-0.0002","-0.0293","-0.9937","-0.6189","0.2988","0.0269","100.0000","133.3333","1334.4000","6553.5000","56.5850","0.0000","0.0000","0.0000","0.0000","40.0000","56.5900","15.6000","43.0000","65.5350","0.0366","-0.0134","3.2166","0.9886","7.4000","11.9020","2.5500","0.0000","0.1184"
"4.100","0.1020","10","0.0000","0.0000","-45.7230","58.4450","0.0000","5.5281","2152.2999","0.5371","10000.0000","45.50449324","-75.54467415","17.7969","12.4197","856.5000","40.9688","14.7117","32.5000","40.4688","1.0000","-0.0060","-0.0199","-1.0071","-0.6592","0.2925","0.0187","100.0000","133.3333","1205.2000","6553.5000","56.9290","0.0000","0.0000","0.0000","0.0000","40.0000","56.9360","15.6000","43.0000","65.5350","0.0310","-0.0190","3.2132","0.9938","7.4067","11.9480","2.5500","0.0000","0.1200"
"4.150","0.1007","10","0.0000","0.0000","-41.0189","9.7655","0.0000","5.5338","2150.0001","0.5526","10000.0000","45.50449315","-75.54467429","17.7969","12.4224","856.2750","40.9375","14.7273","32.5000","40.4859","1.0000","-0.0093","-0.0217","-1.0045","-0.6760","0.2806","0.0501","100.0000","32.7485","1735.2000","6553.5000","57.2790","0.0000","0.0000","0.0000","0.0000","40.0000","57.2860","15.6000","43.0000","65.5350","0.0346","-0.0200","3.2327","0.9638","7.5733","11.9980","2.5500","0.0000","0.1213"
"4.200","0.1240","10","0.0000","0.0000","-23.0793","-103.8151","0.0000","5.5431","2150.0001","0.6426","10000.0000","45.50449307","-75.54467440","17.7969","12.4251","856.5000","40.9688","14.7191","32.5000","40.4984","1.0000","-0.0315","-0.0233","-1.0161","-0.6538","0.2798","0.0902","100.0000","0.0000","2144.3999","6553.5000","59.3210","0.0000","0.0000","0.0000","0.0000","40.0000","59.3640","15.6000","43.0000","65.5350","0.0400","-0.0199","3.2381","0.9359","7.7667","12.0000","2.5500","0.0000","0.1229"
"4.250","0.1439","10","0.0000","0.0000","-15.1937","-149.2709","0.0000","5.5441","2147.3000","0.6840","10000.0000","45.50449303","-75.54467455","17.7969","12.4277","856.5000","40.9688","14.7359","32.4828","40.4828","1.0000","-0.0238","-0.0187","-1.0161","-0.5977","0.3004","0.1046","100.0000","72.0000","2171.0667","6553.5000","61.4710","0.0000","0.0000","0.0000","0.0000","40.0000","61.5140","15.6000","43.0000","65.5350","0.0400","-0.0143","3.2241","0.9148","8.0444","12.0000","2.5500","0.0000","0.1248"
"4.300","0.1610","10","0.0000","0.0000","-15.8727","-136.6943","0.0000","5.5379","2142.2999","0.6840","10000.0000","45.50449302","-75.54467473","17.7969","12.4304","856.5000","40.9688","14.7266","32.4688","40.4688","1.0000","0.0082","-0.0142","-0.9971","-0.5469","0.3149","0.0964","100.0000","172.0000","2076.9778","6553.5000","61.9760","0.0000","0.0000","0.0000","0.0000","40.0000","61.9840","15.6000","43.0000","65.5350","0.0400","-0.0112","3.1984","0.9128","8.2733","12.0000","2.5500","0.0000","0.1269"
"4.350","0.1596","10","0.0000","0.0000","-18.9846","-101.1759","0.0000","5.5340","2137.3000","0.6743","10000.0000","45.50449299","-75.54467489","17.7969","12.4413","856.2750","40.9688","14.7352","32.4688","40.4859","1.0000","0.0239","-0.0061","-1.0010","-0.5264","0.3146","0.0769","100.0000","152.0000","1829.2000","6553.5000","62.3760","0.0000","0.0000","0.0000","0.0000","40.0000","62.3840","15.6000","43.0000","65.5350","0.0400","-0.0168","3.1565","0.9350","8.4400","12.0000","2.5500","0.0000","0.1292"
